SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
169,98:04:ED:C0:E4:41,2020-07-17 03:54:36.234465,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
170,98:04:ED:C0:E4:41,2020-07-17 03:54:37.035657,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
171,DC:A6:32:55:FC:3E,2020-07-17 03:54:37.035657,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-36
172,98:04:ED:C0:E4:41,2020-07-17 03:54:38.016882,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-83
173,DC:A6:32:55:FC:3E,2020-07-17 03:54:38.016882,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
174,98:04:ED:C0:E4:41,2020-07-17 03:54:39.176403,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-83
175,DC:A6:32:55:FC:3E,2020-07-17 03:54:39.176403,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
176,98:04:ED:C0:E4:41,2020-07-17 03:54:40.021977,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
177,DC:A6:32:55:FC:3E,2020-07-17 03:54:40.021977,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
178,DC:A6:32:55:FC:3E,2020-07-17 03:54:41.101968,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
179,98:04:ED:C0:E4:41,2020-07-17 03:54:41.101968,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-83
180,98:04:ED:C0:E4:41,2020-07-17 03:54:42.133361,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
181,DC:A6:32:55:FC:3E,2020-07-17 03:54:42.133361,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-40
182,98:04:ED:C0:E4:41,2020-07-17 03:54:43.108362,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
183,DC:A6:32:55:FC:3E,2020-07-17 03:54:43.108362,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-37
184,98:04:ED:C0:E4:41,2020-07-17 03:54:45.113367,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
185,DC:A6:32:55:FC:3E,2020-07-17 03:54:45.113367,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-35
186,98:04:ED:C0:E4:41,2020-07-17 03:54:46.135929,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-83
187,DC:A6:32:55:FC:3E,2020-07-17 03:54:46.135929,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-38
188,98:04:ED:C0:E4:41,2020-07-17 03:54:47.080218,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
189,DC:A6:32:55:FC:3E,2020-07-17 03:54:47.080218,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
190,98:04:ED:C0:E4:41,2020-07-17 03:54:48.038529,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
191,DC:A6:32:55:FC:3E,2020-07-17 03:54:48.038529,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
192,98:04:ED:C0:E4:41,2020-07-17 03:54:49.145937,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
193,DC:A6:32:55:FC:3E,2020-07-17 03:54:49.145937,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-41
194,DC:A6:32:55:FC:3E,2020-07-17 03:54:50.648444,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-35
195,98:04:ED:C0:E4:41,2020-07-17 03:54:50.648444,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
196,98:04:ED:C0:E4:41,2020-07-17 03:54:51.386012,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
197,DC:A6:32:55:FC:3E,2020-07-17 03:54:51.386012,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-35
198,98:04:ED:C0:E4:41,2020-07-17 03:54:52.098450,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
199,DC:A6:32:55:FC:3E,2020-07-17 03:54:52.098450,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-35
200,98:04:ED:C0:E4:41,2020-07-17 03:54:53.053506,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
201,DC:A6:32:55:FC:3E,2020-07-17 03:54:53.053506,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
202,98:04:ED:C0:E4:41,2020-07-17 03:54:54.089188,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
203,DC:A6:32:55:FC:3E,2020-07-17 03:54:54.089188,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-37
